"aar","fylke_id","kohort","kjonn","avslutning_status_4","enhet","tabellvariabel","tabell_navn","bydel_id","naringsregion_id","kommune_id"
"2013","NULL","2008","1","alle","personer","21","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2008","1","alle","prosent","100","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2008","1","arbutd","prosent","76","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2008","alle","alle","personer","49","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2008","alle","arbutd","prosent","69","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2008","alle","annet","prosent",":","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","0","alle","personer","28","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","0","alle","prosent","100","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","0","arbutd","prosent","64","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","1","alle","personer","21","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","1","alle","prosent","100","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","1","arbutd","prosent","76","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","alle","alle","personer","49","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","alle","arbutd","prosent","69","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2010","alle","annet","prosent",":","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","0","alle","personer","28","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","0","alle","prosent","100","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","0","arbutd","prosent","64","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","1","alle","personer","21","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","1","alle","prosent","100","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","1","arbutd","prosent","76","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","alle","alle","personer","49","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","alle","arbutd","prosent","69","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2012","alle","annet","prosent",":","intro_status_arbutd","NULL","25","NULL"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","26","NULL"
"2013","NULL","2008","0","alle","personer","7","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","0","alle","prosent","100","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","0","arbutd","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","1","alle","personer","4","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","1","alle","prosent","100","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","1","arbutd","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","alle","alle","personer","11","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","alle","arbutd","prosent","55","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","alle","annet","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","0","alle","personer","7","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","0","alle","prosent","100","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","0","arbutd","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","1","alle","personer","4","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","1","alle","prosent","100","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","1","arbutd","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","alle","alle","personer","11","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","alle","arbutd","prosent","55","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2010","alle","annet","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","0","alle","personer","7","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","0","alle","prosent","100","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","0","arbutd","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","1","alle","personer","4","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","1","alle","prosent","100","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","1","arbutd","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","alle","alle","personer","11","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","alle","arbutd","prosent","55","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2012","alle","annet","prosent",":","intro_status_arbutd","NULL","27","NULL"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","28","NULL"
"2013","NULL","2008","0","alle","personer",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","0","alle","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","0","arbutd","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","1","alle","personer","6","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","1","alle","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","1","arbutd","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","alle","alle","personer","6","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","alle","arbutd","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","alle","annet","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","0","alle","personer",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","0","alle","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","0","arbutd","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","1","alle","personer","6","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","1","alle","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","1","arbutd","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","alle","alle","personer","6","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","alle","arbutd","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2010","alle","annet","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","0","alle","personer",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","0","alle","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","0","arbutd","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","1","alle","personer","6","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","1","alle","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","1","arbutd","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","alle","alle","personer","6","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","alle","arbutd","prosent","100","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2012","alle","annet","prosent",":","intro_status_arbutd","NULL","29","NULL"
"2013","NULL","2008","0","alle","personer","12","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","0","alle","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","0","arbutd","prosent","50","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","1","alle","personer","6","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","1","alle","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","1","arbutd","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","alle","alle","personer","18","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","alle","arbutd","prosent","67","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","alle","annet","prosent",":","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","0","alle","personer","12","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","0","alle","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","0","arbutd","prosent","50","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","1","alle","personer","6","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","1","alle","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","1","arbutd","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","alle","alle","personer","18","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","alle","arbutd","prosent","67","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2010","alle","annet","prosent",":","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","0","alle","personer","12","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","0","alle","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","0","arbutd","prosent","50","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","1","alle","personer","6","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","1","alle","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","1","arbutd","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","alle","alle","personer","18","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","alle","arbutd","prosent","67","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2012","alle","annet","prosent",":","intro_status_arbutd","NULL","30","NULL"
"2013","NULL","2008","0","alle","personer",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","0","alle","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","0","arbutd","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","1","alle","personer",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","1","alle","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","1","arbutd","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","alle","alle","personer",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","alle","alle","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","alle","arbutd","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","alle","annet","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","0","alle","personer",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","0","alle","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","0","arbutd","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","1","alle","personer",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","1","alle","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","1","arbutd","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","alle","alle","personer",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","alle","alle","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","alle","arbutd","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2010","alle","annet","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","0","alle","personer",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","0","alle","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","0","arbutd","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","1","alle","personer",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","1","alle","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","1","arbutd","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","alle","alle","personer",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","alle","alle","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","alle","arbutd","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2012","alle","annet","prosent",".","intro_status_arbutd","NULL","31","NULL"
"2013","NULL","2008","0","alle","personer","12","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","0","alle","prosent","100","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","0","arbutd","prosent","67","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","1","alle","personer","12","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","1","alle","prosent","100","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","1","arbutd","prosent","83","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","alle","alle","personer","24","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","alle","arbutd","prosent","75","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","alle","annet","prosent",":","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","0","alle","personer","12","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","0","alle","prosent","100","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","0","arbutd","prosent","67","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","1","alle","personer","12","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","1","alle","prosent","100","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","1","arbutd","prosent","83","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","alle","alle","personer","24","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","alle","arbutd","prosent","75","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2010","alle","annet","prosent",":","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","0","alle","personer","12","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","0","alle","prosent","100","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","0","arbutd","prosent","67","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","1","alle","personer","12","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","1","alle","prosent","100","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","1","arbutd","prosent","83","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","alle","alle","personer","24","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","alle","arbutd","prosent","75","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2012","alle","annet","prosent",":","intro_status_arbutd","NULL","32","NULL"
"2013","NULL","2008","0","alle","personer","15","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","0","alle","prosent","100","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","0","arbutd","prosent","47","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","1","alle","personer","18","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","1","alle","prosent","100","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","1","arbutd","prosent","56","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","alle","alle","personer","33","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","alle","arbutd","prosent","52","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent","15","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","alle","annet","prosent","33","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","0","alle","personer","15","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","0","alle","prosent","100","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","0","arbutd","prosent","47","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","1","alle","personer","18","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","1","alle","prosent","100","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","1","arbutd","prosent","56","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","alle","alle","personer","33","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","alle","arbutd","prosent","52","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","alle","ledig_tiltak","prosent","15","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2010","alle","annet","prosent","33","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","0","alle","personer","15","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","0","alle","prosent","100","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","0","arbutd","prosent","47","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","1","alle","personer","18","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","1","alle","prosent","100","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","1","arbutd","prosent","56","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","alle","alle","personer","33","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","alle","alle","prosent","100","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","alle","arbutd","prosent","52","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","alle","ledig_tiltak","prosent","15","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2012","alle","annet","prosent","33","intro_status_arbutd","NULL","33","NULL"
"2013","NULL","2008","0","alle","personer",":","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2008","0","alle","prosent","100","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2008","0","arbutd","prosent",":","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2008","1","alle","personer","4","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2008","1","alle","prosent","100","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2008","1","arbutd","prosent",":","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2008","alle","alle","personer","7","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2008","alle","alle","prosent","100","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2008","alle","arbutd","prosent",":","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2008","alle","ledig_tiltak","prosent",":","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2008","alle","annet","prosent","71","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2010","0","alle","personer",":","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2010","0","alle","prosent","100","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2010","0","arbutd","prosent",":","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2010","1","alle","personer","4","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2010","1","alle","prosent","100","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2010","1","arbutd","prosent",":","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2010","alle","alle","personer","7","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2010","alle","alle","prosent","100","intro_status_arbutd","NULL","34","NULL"
"2013","NULL","2010","alle","arbutd","prosent",":","intro_status_arbutd","NULL","34","NULL"
