"aar","bydel_id","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_id","naringsregion_id","kommune_id"
"2013","NULL","alle","alle","kroner","363500","gjennomsnittsinntekt","NULL","NULL","0213"
"2013","NULL","innvandrere","1","kroner","308600","gjennomsnittsinntekt","NULL","NULL","0213"
"2013","NULL","innvandrere","2","kroner","263700","gjennomsnittsinntekt","NULL","NULL","0213"
"2013","NULL","befolkningen_ellers","alle","kroner","372300","gjennomsnittsinntekt","NULL","NULL","0213"
"2013","NULL","alle","alle","kroner","348600","gjennomsnittsinntekt","NULL","NULL","0214"
"2013","NULL","innvandrere","1","kroner","289400","gjennomsnittsinntekt","NULL","NULL","0214"
"2013","NULL","innvandrere","2","kroner","243000","gjennomsnittsinntekt","NULL","NULL","0214"
"2013","NULL","befolkningen_ellers","alle","kroner","360000","gjennomsnittsinntekt","NULL","NULL","0214"
"2013","NULL","alle","alle","kroner","380000","gjennomsnittsinntekt","NULL","NULL","0215"
"2013","NULL","innvandrere","1","kroner","325000","gjennomsnittsinntekt","NULL","NULL","0215"
"2013","NULL","innvandrere","2","kroner","253400","gjennomsnittsinntekt","NULL","NULL","0215"
"2013","NULL","befolkningen_ellers","alle","kroner","387000","gjennomsnittsinntekt","NULL","NULL","0215"
"2013","NULL","alle","alle","kroner","363200","gjennomsnittsinntekt","NULL","NULL","0216"
"2013","NULL","innvandrere","1","kroner","320600","gjennomsnittsinntekt","NULL","NULL","0216"
"2013","NULL","innvandrere","2","kroner","263800","gjennomsnittsinntekt","NULL","NULL","0216"
"2013","NULL","befolkningen_ellers","alle","kroner","369800","gjennomsnittsinntekt","NULL","NULL","0216"
"2013","NULL","alle","alle","kroner","396300","gjennomsnittsinntekt","NULL","NULL","0217"
"2013","NULL","innvandrere","1","kroner","331000","gjennomsnittsinntekt","NULL","NULL","0217"
"2013","NULL","innvandrere","2","kroner","260200","gjennomsnittsinntekt","NULL","NULL","0217"
"2013","NULL","befolkningen_ellers","alle","kroner","405400","gjennomsnittsinntekt","NULL","NULL","0217"
"2013","NULL","alle","alle","kroner","412900","gjennomsnittsinntekt","NULL","NULL","0219"
"2013","NULL","innvandrere","1","kroner","329000","gjennomsnittsinntekt","NULL","NULL","0219"
"2013","NULL","innvandrere","2","kroner","263700","gjennomsnittsinntekt","NULL","NULL","0219"
"2013","NULL","befolkningen_ellers","alle","kroner","432100","gjennomsnittsinntekt","NULL","NULL","0219"
"2013","NULL","alle","alle","kroner","401400","gjennomsnittsinntekt","NULL","NULL","0220"
"2013","NULL","innvandrere","1","kroner","321400","gjennomsnittsinntekt","NULL","NULL","0220"
"2013","NULL","innvandrere","2","kroner","258500","gjennomsnittsinntekt","NULL","NULL","0220"
"2013","NULL","befolkningen_ellers","alle","kroner","417900","gjennomsnittsinntekt","NULL","NULL","0220"
"2013","NULL","alle","alle","kroner","321700","gjennomsnittsinntekt","NULL","NULL","0221"
"2013","NULL","innvandrere","1","kroner","260000","gjennomsnittsinntekt","NULL","NULL","0221"
"2013","NULL","innvandrere","2","kroner","236200","gjennomsnittsinntekt","NULL","NULL","0221"
"2013","NULL","befolkningen_ellers","alle","kroner","326300","gjennomsnittsinntekt","NULL","NULL","0221"
"2013","NULL","alle","alle","kroner","356200","gjennomsnittsinntekt","NULL","NULL","0226"
"2013","NULL","innvandrere","1","kroner","274300","gjennomsnittsinntekt","NULL","NULL","0226"
"2013","NULL","innvandrere","2","kroner","282200","gjennomsnittsinntekt","NULL","NULL","0226"
"2013","NULL","befolkningen_ellers","alle","kroner","365000","gjennomsnittsinntekt","NULL","NULL","0226"
"2013","NULL","alle","alle","kroner","366100","gjennomsnittsinntekt","NULL","NULL","0227"
"2013","NULL","innvandrere","1","kroner","291300","gjennomsnittsinntekt","NULL","NULL","0227"
"2013","NULL","innvandrere","2","kroner","288400","gjennomsnittsinntekt","NULL","NULL","0227"
"2013","NULL","befolkningen_ellers","alle","kroner","373100","gjennomsnittsinntekt","NULL","NULL","0227"
"2013","NULL","alle","alle","kroner","355200","gjennomsnittsinntekt","NULL","NULL","0228"
"2013","NULL","innvandrere","1","kroner","307200","gjennomsnittsinntekt","NULL","NULL","0228"
"2013","NULL","innvandrere","2","kroner","283200","gjennomsnittsinntekt","NULL","NULL","0228"
"2013","NULL","befolkningen_ellers","alle","kroner","365700","gjennomsnittsinntekt","NULL","NULL","0228"
"2013","NULL","alle","alle","kroner","347600","gjennomsnittsinntekt","NULL","NULL","0229"
"2013","NULL","innvandrere","1","kroner","297200","gjennomsnittsinntekt","NULL","NULL","0229"
"2013","NULL","innvandrere","2","kroner","275000","gjennomsnittsinntekt","NULL","NULL","0229"
"2013","NULL","befolkningen_ellers","alle","kroner","354000","gjennomsnittsinntekt","NULL","NULL","0229"
"2013","NULL","alle","alle","kroner","365100","gjennomsnittsinntekt","NULL","NULL","0230"
"2013","NULL","innvandrere","1","kroner","288600","gjennomsnittsinntekt","NULL","NULL","0230"
"2013","NULL","innvandrere","2","kroner","282300","gjennomsnittsinntekt","NULL","NULL","0230"
"2013","NULL","befolkningen_ellers","alle","kroner","380300","gjennomsnittsinntekt","NULL","NULL","0230"
"2013","NULL","alle","alle","kroner","354900","gjennomsnittsinntekt","NULL","NULL","0231"
"2013","NULL","innvandrere","1","kroner","294300","gjennomsnittsinntekt","NULL","NULL","0231"
"2013","NULL","innvandrere","2","kroner","261800","gjennomsnittsinntekt","NULL","NULL","0231"
"2013","NULL","befolkningen_ellers","alle","kroner","368700","gjennomsnittsinntekt","NULL","NULL","0231"
"2013","NULL","alle","alle","kroner","370500","gjennomsnittsinntekt","NULL","NULL","0233"
"2013","NULL","innvandrere","1","kroner","304600","gjennomsnittsinntekt","NULL","NULL","0233"
"2013","NULL","innvandrere","2","kroner","293400","gjennomsnittsinntekt","NULL","NULL","0233"
"2013","NULL","befolkningen_ellers","alle","kroner","377500","gjennomsnittsinntekt","NULL","NULL","0233"
"2013","NULL","alle","alle","kroner","376200","gjennomsnittsinntekt","NULL","NULL","0234"
"2013","NULL","innvandrere","1","kroner","283400","gjennomsnittsinntekt","NULL","NULL","0234"
"2013","NULL","innvandrere","2","kroner","269500","gjennomsnittsinntekt","NULL","NULL","0234"
"2013","NULL","befolkningen_ellers","alle","kroner","386000","gjennomsnittsinntekt","NULL","NULL","0234"
"2013","NULL","alle","alle","kroner","345300","gjennomsnittsinntekt","NULL","NULL","0235"
"2013","NULL","innvandrere","1","kroner","279400","gjennomsnittsinntekt","NULL","NULL","0235"
"2013","NULL","innvandrere","2","kroner","261300","gjennomsnittsinntekt","NULL","NULL","0235"
"2013","NULL","befolkningen_ellers","alle","kroner","357200","gjennomsnittsinntekt","NULL","NULL","0235"
"2013","NULL","alle","alle","kroner","335300","gjennomsnittsinntekt","NULL","NULL","0236"
"2013","NULL","innvandrere","1","kroner","277800","gjennomsnittsinntekt","NULL","NULL","0236"
"2013","NULL","innvandrere","2","kroner","257600","gjennomsnittsinntekt","NULL","NULL","0236"
"2013","NULL","befolkningen_ellers","alle","kroner","341200","gjennomsnittsinntekt","NULL","NULL","0236"
"2013","NULL","alle","alle","kroner","330700","gjennomsnittsinntekt","NULL","NULL","0237"
"2013","NULL","innvandrere","1","kroner","272200","gjennomsnittsinntekt","NULL","NULL","0237"
"2013","NULL","innvandrere","2","kroner","254600","gjennomsnittsinntekt","NULL","NULL","0237"
"2013","NULL","befolkningen_ellers","alle","kroner","336800","gjennomsnittsinntekt","NULL","NULL","0237"
"2013","NULL","alle","alle","kroner","338800","gjennomsnittsinntekt","NULL","NULL","0238"
"2013","NULL","innvandrere","1","kroner","276100","gjennomsnittsinntekt","NULL","NULL","0238"
"2013","NULL","innvandrere","2","kroner","264900","gjennomsnittsinntekt","NULL","NULL","0238"
"2013","NULL","befolkningen_ellers","alle","kroner","346600","gjennomsnittsinntekt","NULL","NULL","0238"
"2013","NULL","alle","alle","kroner","316100","gjennomsnittsinntekt","NULL","NULL","0239"
"2013","NULL","innvandrere","1","kroner","298100","gjennomsnittsinntekt","NULL","NULL","0239"
"2013","NULL","innvandrere","2","kroner","252600","gjennomsnittsinntekt","NULL","NULL","0239"
"2013","NULL","befolkningen_ellers","alle","kroner","318200","gjennomsnittsinntekt","NULL","NULL","0239"
"2013","NULL","alle","alle","kroner","341500","gjennomsnittsinntekt","NULL","NULL","0301"
"2013","NULL","innvandrere","1","kroner","284800","gjennomsnittsinntekt","NULL","NULL","0301"
"2013","NULL","innvandrere","2","kroner","241800","gjennomsnittsinntekt","NULL","NULL","0301"
"2013","NULL","befolkningen_ellers","alle","kroner","368300","gjennomsnittsinntekt","NULL","NULL","0301"
"2013","NULL","alle","alle","kroner","306500","gjennomsnittsinntekt","NULL","NULL","0402"
"2013","NULL","innvandrere","1","kroner","278600","gjennomsnittsinntekt","NULL","NULL","0402"
"2013","NULL","innvandrere","2","kroner","203200","gjennomsnittsinntekt","NULL","NULL","0402"
"2013","NULL","befolkningen_ellers","alle","kroner","311500","gjennomsnittsinntekt","NULL","NULL","0402"
"2013","NULL","alle","alle","kroner","334000","gjennomsnittsinntekt","NULL","NULL","0403"
"2013","NULL","innvandrere","1","kroner","274700","gjennomsnittsinntekt","NULL","NULL","0403"
"2013","NULL","innvandrere","2","kroner","207500","gjennomsnittsinntekt","NULL","NULL","0403"
"2013","NULL","befolkningen_ellers","alle","kroner","341900","gjennomsnittsinntekt","NULL","NULL","0403"
"2013","NULL","alle","alle","kroner","315100","gjennomsnittsinntekt","NULL","NULL","0412"
"2013","NULL","innvandrere","1","kroner","258700","gjennomsnittsinntekt","NULL","NULL","0412"
"2013","NULL","innvandrere","2","kroner","238800","gjennomsnittsinntekt","NULL","NULL","0412"
"2013","NULL","befolkningen_ellers","alle","kroner","319600","gjennomsnittsinntekt","NULL","NULL","0412"
"2013","NULL","alle","alle","kroner","311900","gjennomsnittsinntekt","NULL","NULL","0415"
"2013","NULL","innvandrere","1","kroner","232600","gjennomsnittsinntekt","NULL","NULL","0415"
"2013","NULL","innvandrere","2","kroner","186100","gjennomsnittsinntekt","NULL","NULL","0415"
"2013","NULL","befolkningen_ellers","alle","kroner","315800","gjennomsnittsinntekt","NULL","NULL","0415"
"2013","NULL","alle","alle","kroner","318400","gjennomsnittsinntekt","NULL","NULL","0417"
"2013","NULL","innvandrere","1","kroner","252400","gjennomsnittsinntekt","NULL","NULL","0417"
"2013","NULL","innvandrere","2","kroner","202300","gjennomsnittsinntekt","NULL","NULL","0417"
"2013","NULL","befolkningen_ellers","alle","kroner","322800","gjennomsnittsinntekt","NULL","NULL","0417"
"2013","NULL","alle","alle","kroner","304000","gjennomsnittsinntekt","NULL","NULL","0418"
"2013","NULL","innvandrere","1","kroner","259000","gjennomsnittsinntekt","NULL","NULL","0418"
"2013","NULL","innvandrere","2","kroner","283300","gjennomsnittsinntekt","NULL","NULL","0418"
"2013","NULL","befolkningen_ellers","alle","kroner","304800","gjennomsnittsinntekt","NULL","NULL","0418"
"2013","NULL","alle","alle","kroner","316900","gjennomsnittsinntekt","NULL","NULL","0419"
"2013","NULL","innvandrere","1","kroner","247600","gjennomsnittsinntekt","NULL","NULL","0419"
"2013","NULL","innvandrere","2","kroner","239200","gjennomsnittsinntekt","NULL","NULL","0419"
"2013","NULL","befolkningen_ellers","alle","kroner","320900","gjennomsnittsinntekt","NULL","NULL","0419"
"2013","NULL","alle","alle","kroner","291400","gjennomsnittsinntekt","NULL","NULL","0420"
"2013","NULL","innvandrere","1","kroner","275400","gjennomsnittsinntekt","NULL","NULL","0420"
"2013","NULL","innvandrere","2","kroner","208900","gjennomsnittsinntekt","NULL","NULL","0420"
"2013","NULL","befolkningen_ellers","alle","kroner","293600","gjennomsnittsinntekt","NULL","NULL","0420"
"2013","NULL","alle","alle","kroner","300800","gjennomsnittsinntekt","NULL","NULL","0423"
"2013","NULL","innvandrere","1","kroner","263200","gjennomsnittsinntekt","NULL","NULL","0423"
"2013","NULL","innvandrere","2","kroner","223000","gjennomsnittsinntekt","NULL","NULL","0423"
"2013","NULL","befolkningen_ellers","alle","kroner","304200","gjennomsnittsinntekt","NULL","NULL","0423"
"2013","NULL","alle","alle","kroner","300200","gjennomsnittsinntekt","NULL","NULL","0425"
"2013","NULL","innvandrere","1","kroner","228300","gjennomsnittsinntekt","NULL","NULL","0425"
"2013","NULL","innvandrere","2","kroner","195700","gjennomsnittsinntekt","NULL","NULL","0425"
"2013","NULL","befolkningen_ellers","alle","kroner","305100","gjennomsnittsinntekt","NULL","NULL","0425"
"2013","NULL","alle","alle","kroner","301900","gjennomsnittsinntekt","NULL","NULL","0426"
"2013","NULL","innvandrere","1","kroner","228500","gjennomsnittsinntekt","NULL","NULL","0426"
"2013","NULL","innvandrere","2","kroner","257600","gjennomsnittsinntekt","NULL","NULL","0426"
"2013","NULL","befolkningen_ellers","alle","kroner","304100","gjennomsnittsinntekt","NULL","NULL","0426"
"2013","NULL","alle","alle","kroner","322000","gjennomsnittsinntekt","NULL","NULL","0427"
"2013","NULL","innvandrere","1","kroner","253300","gjennomsnittsinntekt","NULL","NULL","0427"
"2013","NULL","innvandrere","2","kroner","212100","gjennomsnittsinntekt","NULL","NULL","0427"
"2013","NULL","befolkningen_ellers","alle","kroner","328700","gjennomsnittsinntekt","NULL","NULL","0427"
"2013","NULL","alle","alle","kroner","293100","gjennomsnittsinntekt","NULL","NULL","0428"
"2013","NULL","innvandrere","1","kroner","263900","gjennomsnittsinntekt","NULL","NULL","0428"
"2013","NULL","innvandrere","2","kroner","198100","gjennomsnittsinntekt","NULL","NULL","0428"
"2013","NULL","befolkningen_ellers","alle","kroner","297200","gjennomsnittsinntekt","NULL","NULL","0428"
"2013","NULL","alle","alle","kroner","304400","gjennomsnittsinntekt","NULL","NULL","0429"
"2013","NULL","innvandrere","1","kroner","221400","gjennomsnittsinntekt","NULL","NULL","0429"
"2013","NULL","innvandrere","2","kroner","214800","gjennomsnittsinntekt","NULL","NULL","0429"
"2013","NULL","befolkningen_ellers","alle","kroner","307800","gjennomsnittsinntekt","NULL","NULL","0429"
"2013","NULL","alle","alle","kroner","287300","gjennomsnittsinntekt","NULL","NULL","0430"
"2013","NULL","innvandrere","1","kroner","212900","gjennomsnittsinntekt","NULL","NULL","0430"
"2013","NULL","innvandrere","2","kroner","600","gjennomsnittsinntekt","NULL","NULL","0430"
"2013","NULL","befolkningen_ellers","alle","kroner","299700","gjennomsnittsinntekt","NULL","NULL","0430"
"2013","NULL","alle","alle","kroner","300400","gjennomsnittsinntekt","NULL","NULL","0432"
"2013","NULL","innvandrere","1","kroner","279400","gjennomsnittsinntekt","NULL","NULL","0432"
"2013","NULL","innvandrere","2","kroner","198300","gjennomsnittsinntekt","NULL","NULL","0432"
"2013","NULL","befolkningen_ellers","alle","kroner","301300","gjennomsnittsinntekt","NULL","NULL","0432"
"2013","NULL","alle","alle","kroner","293100","gjennomsnittsinntekt","NULL","NULL","0434"
"2013","NULL","innvandrere","1","kroner","292800","gjennomsnittsinntekt","NULL","NULL","0434"
"2013","NULL","innvandrere","2","kroner","9900","gjennomsnittsinntekt","NULL","NULL","0434"
"2013","NULL","befolkningen_ellers","alle","kroner","296500","gjennomsnittsinntekt","NULL","NULL","0434"
"2013","NULL","alle","alle","kroner","319900","gjennomsnittsinntekt","NULL","NULL","0436"
"2013","NULL","innvandrere","1","kroner","229000","gjennomsnittsinntekt","NULL","NULL","0436"
"2013","NULL","innvandrere","2","kroner","184100","gjennomsnittsinntekt","NULL","NULL","0436"
"2013","NULL","befolkningen_ellers","alle","kroner","328900","gjennomsnittsinntekt","NULL","NULL","0436"
"2013","NULL","alle","alle","kroner","314500","gjennomsnittsinntekt","NULL","NULL","0437"
"2013","NULL","innvandrere","1","kroner","234900","gjennomsnittsinntekt","NULL","NULL","0437"
"2013","NULL","innvandrere","2","kroner","205000","gjennomsnittsinntekt","NULL","NULL","0437"
"2013","NULL","befolkningen_ellers","alle","kroner","322900","gjennomsnittsinntekt","NULL","NULL","0437"
"2013","NULL","alle","alle","kroner","306600","gjennomsnittsinntekt","NULL","NULL","0438"
"2013","NULL","innvandrere","1","kroner","282100","gjennomsnittsinntekt","NULL","NULL","0438"
"2013","NULL","innvandrere","2","kroner","198300","gjennomsnittsinntekt","NULL","NULL","0438"
"2013","NULL","befolkningen_ellers","alle","kroner","309300","gjennomsnittsinntekt","NULL","NULL","0438"
"2013","NULL","alle","alle","kroner","309100","gjennomsnittsinntekt","NULL","NULL","0439"
"2013","NULL","innvandrere","1","kroner","260000","gjennomsnittsinntekt","NULL","NULL","0439"
"2013","NULL","innvandrere","2","kroner","239300","gjennomsnittsinntekt","NULL","NULL","0439"
"2013","NULL","befolkningen_ellers","alle","kroner","312200","gjennomsnittsinntekt","NULL","NULL","0439"
"2013","NULL","alle","alle","kroner","313300","gjennomsnittsinntekt","NULL","NULL","0441"
"2013","NULL","innvandrere","1","kroner","270100","gjennomsnittsinntekt","NULL","NULL","0441"
"2013","NULL","innvandrere","2","kroner","176200","gjennomsnittsinntekt","NULL","NULL","0441"
"2013","NULL","befolkningen_ellers","alle","kroner","317400","gjennomsnittsinntekt","NULL","NULL","0441"
"2013","NULL","alle","alle","kroner","332600","gjennomsnittsinntekt","NULL","NULL","0501"
"2013","NULL","innvandrere","1","kroner","277400","gjennomsnittsinntekt","NULL","NULL","0501"
"2013","NULL","innvandrere","2","kroner","221000","gjennomsnittsinntekt","NULL","NULL","0501"
"2013","NULL","befolkningen_ellers","alle","kroner","339300","gjennomsnittsinntekt","NULL","NULL","0501"
"2013","NULL","alle","alle","kroner","317600","gjennomsnittsinntekt","NULL","NULL","0502"
"2013","NULL","innvandrere","1","kroner","271100","gjennomsnittsinntekt","NULL","NULL","0502"
"2013","NULL","innvandrere","2","kroner","216400","gjennomsnittsinntekt","NULL","NULL","0502"
"2013","NULL","befolkningen_ellers","alle","kroner","323700","gjennomsnittsinntekt","NULL","NULL","0502"
"2013","NULL","alle","alle","kroner","307300","gjennomsnittsinntekt","NULL","NULL","0511"
"2013","NULL","innvandrere","1","kroner","238500","gjennomsnittsinntekt","NULL","NULL","0511"
"2013","NULL","innvandrere","2","kroner","177400","gjennomsnittsinntekt","NULL","NULL","0511"
"2013","NULL","befolkningen_ellers","alle","kroner","316100","gjennomsnittsinntekt","NULL","NULL","0511"
"2013","NULL","alle","alle","kroner","319500","gjennomsnittsinntekt","NULL","NULL","0512"
"2013","NULL","innvandrere","1","kroner","257000","gjennomsnittsinntekt","NULL","NULL","0512"
"2013","NULL","innvandrere","2","kroner","215900","gjennomsnittsinntekt","NULL","NULL","0512"
"2013","NULL","befolkningen_ellers","alle","kroner","325600","gjennomsnittsinntekt","NULL","NULL","0512"
"2013","NULL","alle","alle","kroner","312300","gjennomsnittsinntekt","NULL","NULL","0513"
"2013","NULL","innvandrere","1","kroner","216000","gjennomsnittsinntekt","NULL","NULL","0513"
"2013","NULL","innvandrere","2","kroner","203300","gjennomsnittsinntekt","NULL","NULL","0513"
"2013","NULL","befolkningen_ellers","alle","kroner","317900","gjennomsnittsinntekt","NULL","NULL","0513"
"2013","NULL","alle","alle","kroner","315600","gjennomsnittsinntekt","NULL","NULL","0514"
"2013","NULL","innvandrere","1","kroner","272300","gjennomsnittsinntekt","NULL","NULL","0514"
"2013","NULL","innvandrere","2","kroner","177900","gjennomsnittsinntekt","NULL","NULL","0514"
"2013","NULL","befolkningen_ellers","alle","kroner","320200","gjennomsnittsinntekt","NULL","NULL","0514"
"2013","NULL","alle","alle","kroner","304300","gjennomsnittsinntekt","NULL","NULL","0515"
"2013","NULL","innvandrere","1","kroner","239900","gjennomsnittsinntekt","NULL","NULL","0515"
"2013","NULL","innvandrere","2","kroner","194900","gjennomsnittsinntekt","NULL","NULL","0515"
"2013","NULL","befolkningen_ellers","alle","kroner","307400","gjennomsnittsinntekt","NULL","NULL","0515"
"2013","NULL","alle","alle","kroner","315500","gjennomsnittsinntekt","NULL","NULL","0516"
"2013","NULL","innvandrere","1","kroner","262000","gjennomsnittsinntekt","NULL","NULL","0516"
"2013","NULL","innvandrere","2","kroner","187700","gjennomsnittsinntekt","NULL","NULL","0516"
"2013","NULL","befolkningen_ellers","alle","kroner","320200","gjennomsnittsinntekt","NULL","NULL","0516"
"2013","NULL","alle","alle","kroner","303400","gjennomsnittsinntekt","NULL","NULL","0517"
"2013","NULL","innvandrere","1","kroner","221500","gjennomsnittsinntekt","NULL","NULL","0517"
"2013","NULL","innvandrere","2","kroner","159800","gjennomsnittsinntekt","NULL","NULL","0517"
"2013","NULL","befolkningen_ellers","alle","kroner","307100","gjennomsnittsinntekt","NULL","NULL","0517"
"2013","NULL","alle","alle","kroner","307600","gjennomsnittsinntekt","NULL","NULL","0519"
"2013","NULL","innvandrere","1","kroner","238100","gjennomsnittsinntekt","NULL","NULL","0519"
"2013","NULL","innvandrere","2","kroner","260500","gjennomsnittsinntekt","NULL","NULL","0519"
"2013","NULL","befolkningen_ellers","alle","kroner","311800","gjennomsnittsinntekt","NULL","NULL","0519"
"2013","NULL","alle","alle","kroner","306000","gjennomsnittsinntekt","NULL","NULL","0520"
"2013","NULL","innvandrere","1","kroner","231500","gjennomsnittsinntekt","NULL","NULL","0520"
"2013","NULL","innvandrere","2","kroner","177000","gjennomsnittsinntekt","NULL","NULL","0520"
"2013","NULL","befolkningen_ellers","alle","kroner","313600","gjennomsnittsinntekt","NULL","NULL","0520"
"2013","NULL","alle","alle","kroner","320600","gjennomsnittsinntekt","NULL","NULL","0521"
"2013","NULL","innvandrere","1","kroner","251400","gjennomsnittsinntekt","NULL","NULL","0521"
"2013","NULL","innvandrere","2","kroner","191700","gjennomsnittsinntekt","NULL","NULL","0521"
"2013","NULL","befolkningen_ellers","alle","kroner","328000","gjennomsnittsinntekt","NULL","NULL","0521"
"2013","NULL","alle","alle","kroner","314400","gjennomsnittsinntekt","NULL","NULL","0522"
"2013","NULL","innvandrere","1","kroner","235000","gjennomsnittsinntekt","NULL","NULL","0522"
"2013","NULL","innvandrere","2","kroner","243800","gjennomsnittsinntekt","NULL","NULL","0522"
"2013","NULL","befolkningen_ellers","alle","kroner","317800","gjennomsnittsinntekt","NULL","NULL","0522"
"2013","NULL","alle","alle","kroner","319100","gjennomsnittsinntekt","NULL","NULL","0528"
"2013","NULL","innvandrere","1","kroner","259500","gjennomsnittsinntekt","NULL","NULL","0528"
"2013","NULL","innvandrere","2","kroner","213200","gjennomsnittsinntekt","NULL","NULL","0528"
"2013","NULL","befolkningen_ellers","alle","kroner","323400","gjennomsnittsinntekt","NULL","NULL","0528"
"2013","NULL","alle","alle","kroner","316300","gjennomsnittsinntekt","NULL","NULL","0529"
"2013","NULL","innvandrere","1","kroner","258300","gjennomsnittsinntekt","NULL","NULL","0529"
"2013","NULL","innvandrere","2","kroner","211000","gjennomsnittsinntekt","NULL","NULL","0529"
"2013","NULL","befolkningen_ellers","alle","kroner","320200","gjennomsnittsinntekt","NULL","NULL","0529"
"2013","NULL","alle","alle","kroner","322000","gjennomsnittsinntekt","NULL","NULL","0532"
"2013","NULL","innvandrere","1","kroner","270300","gjennomsnittsinntekt","NULL","NULL","0532"
"2013","NULL","innvandrere","2","kroner","253800","gjennomsnittsinntekt","NULL","NULL","0532"
"2013","NULL","befolkningen_ellers","alle","kroner","325800","gjennomsnittsinntekt","NULL","NULL","0532"
"2013","NULL","alle","alle","kroner","343300","gjennomsnittsinntekt","NULL","NULL","0533"
"2013","NULL","innvandrere","1","kroner","289900","gjennomsnittsinntekt","NULL","NULL","0533"
"2013","NULL","innvandrere","2","kroner","207500","gjennomsnittsinntekt","NULL","NULL","0533"
"2013","NULL","befolkningen_ellers","alle","kroner","348800","gjennomsnittsinntekt","NULL","NULL","0533"
"2013","NULL","alle","alle","kroner","324000","gjennomsnittsinntekt","NULL","NULL","0534"
"2013","NULL","innvandrere","1","kroner","240800","gjennomsnittsinntekt","NULL","NULL","0534"
"2013","NULL","innvandrere","2","kroner","213400","gjennomsnittsinntekt","NULL","NULL","0534"
"2013","NULL","befolkningen_ellers","alle","kroner","331000","gjennomsnittsinntekt","NULL","NULL","0534"
"2013","NULL","alle","alle","kroner","301000","gjennomsnittsinntekt","NULL","NULL","0536"
"2013","NULL","innvandrere","1","kroner","250200","gjennomsnittsinntekt","NULL","NULL","0536"
"2013","NULL","innvandrere","2","kroner","163600","gjennomsnittsinntekt","NULL","NULL","0536"
"2013","NULL","befolkningen_ellers","alle","kroner","305800","gjennomsnittsinntekt","NULL","NULL","0536"
"2013","NULL","alle","alle","kroner","296500","gjennomsnittsinntekt","NULL","NULL","0538"
"2013","NULL","innvandrere","1","kroner","223200","gjennomsnittsinntekt","NULL","NULL","0538"
"2013","NULL","innvandrere","2","kroner","183400","gjennomsnittsinntekt","NULL","NULL","0538"
"2013","NULL","befolkningen_ellers","alle","kroner","300400","gjennomsnittsinntekt","NULL","NULL","0538"
"2013","NULL","alle","alle","kroner","298900","gjennomsnittsinntekt","NULL","NULL","0540"
"2013","NULL","innvandrere","1","kroner","251200","gjennomsnittsinntekt","NULL","NULL","0540"
"2013","NULL","innvandrere","2","kroner","186900","gjennomsnittsinntekt","NULL","NULL","0540"
"2013","NULL","befolkningen_ellers","alle","kroner","302500","gjennomsnittsinntekt","NULL","NULL","0540"
"2013","NULL","alle","alle","kroner","277800","gjennomsnittsinntekt","NULL","NULL","0541"
"2013","NULL","innvandrere","1","kroner","191400","gjennomsnittsinntekt","NULL","NULL","0541"
"2013","NULL","innvandrere","2","kroner","0","gjennomsnittsinntekt","NULL","NULL","0541"
"2013","NULL","befolkningen_ellers","alle","kroner","288800","gjennomsnittsinntekt","NULL","NULL","0541"
"2013","NULL","alle","alle","kroner","311500","gjennomsnittsinntekt","NULL","NULL","0542"
"2013","NULL","innvandrere","1","kroner","221800","gjennomsnittsinntekt","NULL","NULL","0542"
"2013","NULL","innvandrere","2","kroner","221000","gjennomsnittsinntekt","NULL","NULL","0542"
"2013","NULL","befolkningen_ellers","alle","kroner","314800","gjennomsnittsinntekt","NULL","NULL","0542"
"2013","NULL","alle","alle","kroner","312500","gjennomsnittsinntekt","NULL","NULL","0543"
"2013","NULL","innvandrere","1","kroner","211200","gjennomsnittsinntekt","NULL","NULL","0543"
"2013","NULL","innvandrere","2","kroner","165000","gjennomsnittsinntekt","NULL","NULL","0543"
"2013","NULL","befolkningen_ellers","alle","kroner","318400","gjennomsnittsinntekt","NULL","NULL","0543"
"2013","NULL","alle","alle","kroner","314900","gjennomsnittsinntekt","NULL","NULL","0544"
"2013","NULL","innvandrere","1","kroner","261600","gjennomsnittsinntekt","NULL","NULL","0544"
"2013","NULL","innvandrere","2","kroner","228400","gjennomsnittsinntekt","NULL","NULL","0544"
"2013","NULL","befolkningen_ellers","alle","kroner","320000","gjennomsnittsinntekt","NULL","NULL","0544"
"2013","NULL","alle","alle","kroner","301500","gjennomsnittsinntekt","NULL","NULL","0545"
"2013","NULL","innvandrere","1","kroner","226000","gjennomsnittsinntekt","NULL","NULL","0545"
"2013","NULL","innvandrere","2","kroner","44600","gjennomsnittsinntekt","NULL","NULL","0545"
"2013","NULL","befolkningen_ellers","alle","kroner","317000","gjennomsnittsinntekt","NULL","NULL","0545"
"2013","NULL","alle","alle","kroner","324300","gjennomsnittsinntekt","NULL","NULL","0602"
"2013","NULL","innvandrere","1","kroner","259400","gjennomsnittsinntekt","NULL","NULL","0602"
"2013","NULL","innvandrere","2","kroner","233100","gjennomsnittsinntekt","NULL","NULL","0602"
"2013","NULL","befolkningen_ellers","alle","kroner","343600","gjennomsnittsinntekt","NULL","NULL","0602"
"2013","NULL","alle","alle","kroner","361100","gjennomsnittsinntekt","NULL","NULL","0604"
"2013","NULL","innvandrere","1","kroner","310900","gjennomsnittsinntekt","NULL","NULL","0604"
