"aar","bydel_id","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_id","naringsregion_id","kommune_id"
"2014","NULL","innvandrere","0","prosent","3.6","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","innvandrere","1","personer","1145","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","innvandrere","1","prosent","3.9","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","innvandrere","alle","personer","2182","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","innvandrere","alle","prosent","7.5","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","befolkningen_ellers","0","personer","13559","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","befolkningen_ellers","0","prosent","46.6","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","befolkningen_ellers","1","personer","13334","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","befolkningen_ellers","1","prosent","45.9","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","befolkningen_ellers","alle","personer","26893","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","befolkningen_ellers","alle","prosent","92.5","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","norskfodte_m_innvf","0","personer","151","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","norskfodte_m_innvf","0","prosent","0.5","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","norskfodte_m_innvf","1","personer","140","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","norskfodte_m_innvf","1","prosent","0.5","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","norskfodte_m_innvf","alle","personer","291","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","norskfodte_m_innvf","alle","prosent","1","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","personer","13408","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","prosent","46.1","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","personer","13194","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","prosent","45.4","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","personer","26602","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","prosent","91.5","befolkning_hovedgruppe","NULL","15","NULL"
"2014","NULL","alle","0","personer","19403","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","alle","0","prosent","50.6","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","alle","1","personer","18952","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","alle","1","prosent","49.4","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","alle","alle","personer","38355","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","alle","alle","prosent","100","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","innvandrere","0","personer","1628","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","innvandrere","0","prosent","4.2","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","innvandrere","1","personer","1675","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","innvandrere","1","prosent","4.4","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","innvandrere","alle","personer","3303","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","innvandrere","alle","prosent","8.6","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","befolkningen_ellers","0","personer","17775","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","befolkningen_ellers","0","prosent","46.3","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","befolkningen_ellers","1","personer","17277","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","befolkningen_ellers","1","prosent","45","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","befolkningen_ellers","alle","personer","35052","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","befolkningen_ellers","alle","prosent","91.4","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","norskfodte_m_innvf","0","personer","252","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","norskfodte_m_innvf","0","prosent","0.7","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","norskfodte_m_innvf","1","personer","249","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","norskfodte_m_innvf","1","prosent","0.6","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","norskfodte_m_innvf","alle","personer","501","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","norskfodte_m_innvf","alle","prosent","1.3","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","personer","17523","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","prosent","45.7","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","personer","17028","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","prosent","44.4","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","personer","34551","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","prosent","90.1","befolkning_hovedgruppe","NULL","16","NULL"
"2014","NULL","alle","0","personer","6677","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","alle","0","prosent","49.6","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","alle","1","personer","6774","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","alle","1","prosent","50.4","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","alle","alle","personer","13451","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","alle","alle","prosent","100","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","innvandrere","0","personer","404","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","innvandrere","0","prosent","3","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","innvandrere","1","personer","496","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","innvandrere","1","prosent","3.7","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","innvandrere","alle","personer","900","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","innvandrere","alle","prosent","6.7","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","befolkningen_ellers","0","personer","6273","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","befolkningen_ellers","0","prosent","46.6","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","befolkningen_ellers","1","personer","6278","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","befolkningen_ellers","1","prosent","46.7","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","befolkningen_ellers","alle","personer","12551","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","befolkningen_ellers","alle","prosent","93.3","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","norskfodte_m_innvf","0","personer","45","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","norskfodte_m_innvf","0","prosent","0.3","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","norskfodte_m_innvf","1","personer","37","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","norskfodte_m_innvf","1","prosent","0.3","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","norskfodte_m_innvf","alle","personer","82","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","norskfodte_m_innvf","alle","prosent","0.6","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","personer","6228","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","prosent","46.3","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","personer","6241","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","prosent","46.4","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","personer","12469","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","prosent","92.7","befolkning_hovedgruppe","NULL","17","NULL"
"2014","NULL","alle","0","personer","9416","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","alle","0","prosent","49.4","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","alle","1","personer","9649","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","alle","1","prosent","50.6","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","alle","alle","personer","19065","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","alle","alle","prosent","100","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","innvandrere","0","personer","504","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","innvandrere","0","prosent","2.6","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","innvandrere","1","personer","548","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","innvandrere","1","prosent","2.9","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","innvandrere","alle","personer","1052","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","innvandrere","alle","prosent","5.5","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","befolkningen_ellers","0","personer","8912","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","befolkningen_ellers","0","prosent","46.7","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","befolkningen_ellers","1","personer","9101","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","befolkningen_ellers","1","prosent","47.7","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","befolkningen_ellers","alle","personer","18013","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","befolkningen_ellers","alle","prosent","94.5","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","norskfodte_m_innvf","0","personer","31","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","norskfodte_m_innvf","0","prosent","0.2","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","norskfodte_m_innvf","1","personer","61","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","norskfodte_m_innvf","1","prosent","0.3","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","norskfodte_m_innvf","alle","personer","92","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","norskfodte_m_innvf","alle","prosent","0.5","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","personer","8881","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","prosent","46.6","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","personer","9040","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","prosent","47.4","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","personer","17921","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","prosent","94","befolkning_hovedgruppe","NULL","18","NULL"
"2014","NULL","alle","0","personer","8851","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","alle","0","prosent","49.3","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","alle","1","personer","9102","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","alle","1","prosent","50.7","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","alle","alle","personer","17953","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","alle","alle","prosent","100","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","innvandrere","0","personer","671","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","innvandrere","0","prosent","3.7","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","innvandrere","1","personer","818","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","innvandrere","1","prosent","4.6","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","innvandrere","alle","personer","1489","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","innvandrere","alle","prosent","8.3","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","befolkningen_ellers","0","personer","8180","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","befolkningen_ellers","0","prosent","45.6","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","befolkningen_ellers","1","personer","8284","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","befolkningen_ellers","1","prosent","46.1","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","befolkningen_ellers","alle","personer","16464","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","befolkningen_ellers","alle","prosent","91.7","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","norskfodte_m_innvf","0","personer","65","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","norskfodte_m_innvf","0","prosent","0.4","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","norskfodte_m_innvf","1","personer","71","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","norskfodte_m_innvf","1","prosent","0.4","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","norskfodte_m_innvf","alle","personer","136","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","norskfodte_m_innvf","alle","prosent","0.8","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","personer","8115","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","prosent","45.2","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","personer","8213","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","prosent","45.7","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","personer","16328","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","prosent","90.9","befolkning_hovedgruppe","NULL","19","NULL"
"2014","NULL","alle","0","personer","89202","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","alle","0","prosent","49.9","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","alle","1","personer","89484","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","alle","1","prosent","50.1","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","alle","alle","personer","178686","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","alle","alle","prosent","100","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","innvandrere","0","personer","12792","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","innvandrere","0","prosent","7.2","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","innvandrere","1","personer","14149","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","innvandrere","1","prosent","7.9","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","innvandrere","alle","personer","26941","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","innvandrere","alle","prosent","15.1","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","befolkningen_ellers","0","personer","76410","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","befolkningen_ellers","0","prosent","42.8","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","befolkningen_ellers","1","personer","75335","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","befolkningen_ellers","1","prosent","42.2","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","befolkningen_ellers","alle","personer","151745","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","befolkningen_ellers","alle","prosent","84.9","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","norskfodte_m_innvf","0","personer","3398","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","norskfodte_m_innvf","0","prosent","1.9","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","norskfodte_m_innvf","1","personer","3572","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","norskfodte_m_innvf","1","prosent","2","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","norskfodte_m_innvf","alle","personer","6970","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","norskfodte_m_innvf","alle","prosent","3.9","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","personer","73012","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","prosent","40.9","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","personer","71763","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","prosent","40.2","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","personer","144775","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","prosent","81","befolkning_hovedgruppe","NULL","20","NULL"
"2014","NULL","alle","0","personer","10240","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","alle","0","prosent","49.8","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","alle","1","personer","10329","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","alle","1","prosent","50.2","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","alle","alle","personer","20569","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","alle","alle","prosent","100","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","innvandrere","0","personer","1247","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","innvandrere","0","prosent","6.1","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","innvandrere","1","personer","1340","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","innvandrere","1","prosent","6.5","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","innvandrere","alle","personer","2587","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","innvandrere","alle","prosent","12.6","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","befolkningen_ellers","0","personer","8993","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","befolkningen_ellers","0","prosent","43.7","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","befolkningen_ellers","1","personer","8989","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","befolkningen_ellers","1","prosent","43.7","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","befolkningen_ellers","alle","personer","17982","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","befolkningen_ellers","alle","prosent","87.4","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","norskfodte_m_innvf","0","personer","120","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","norskfodte_m_innvf","0","prosent","0.6","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","norskfodte_m_innvf","1","personer","130","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","norskfodte_m_innvf","1","prosent","0.6","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","norskfodte_m_innvf","alle","personer","250","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","norskfodte_m_innvf","alle","prosent","1.2","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","personer","8873","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","prosent","43.1","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","personer","8859","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","prosent","43.1","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","personer","17732","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","prosent","86.2","befolkning_hovedgruppe","NULL","21","NULL"
"2014","NULL","alle","0","personer","16211","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","alle","0","prosent","49.1","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","alle","1","personer","16804","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","alle","1","prosent","50.9","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","alle","alle","personer","33015","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","alle","alle","prosent","100","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","innvandrere","0","personer","1937","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","innvandrere","0","prosent","5.9","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","innvandrere","1","personer","2018","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","innvandrere","1","prosent","6.1","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","innvandrere","alle","personer","3955","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","innvandrere","alle","prosent","12","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","befolkningen_ellers","0","personer","14274","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","befolkningen_ellers","0","prosent","43.2","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","befolkningen_ellers","1","personer","14786","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","befolkningen_ellers","1","prosent","44.8","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","befolkningen_ellers","alle","personer","29060","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","befolkningen_ellers","alle","prosent","88","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","norskfodte_m_innvf","0","personer","250","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","norskfodte_m_innvf","0","prosent","0.8","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","norskfodte_m_innvf","1","personer","253","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","norskfodte_m_innvf","1","prosent","0.8","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","norskfodte_m_innvf","alle","personer","503","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","norskfodte_m_innvf","alle","prosent","1.5","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","personer","14024","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","prosent","42.5","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","personer","14533","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","prosent","44","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","personer","28557","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","prosent","86.5","befolkning_hovedgruppe","NULL","22","NULL"
"2014","NULL","alle","0","personer","9697","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","alle","0","prosent","50.1","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","alle","1","personer","9658","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","alle","1","prosent","49.9","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","alle","alle","personer","19355","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","alle","alle","prosent","100","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","innvandrere","0","personer","752","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","innvandrere","0","prosent","3.9","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","innvandrere","1","personer","802","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","innvandrere","1","prosent","4.1","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","innvandrere","alle","personer","1554","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","innvandrere","alle","prosent","8","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","befolkningen_ellers","0","personer","8945","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","befolkningen_ellers","0","prosent","46.2","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","befolkningen_ellers","1","personer","8856","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","befolkningen_ellers","1","prosent","45.8","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","befolkningen_ellers","alle","personer","17801","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","befolkningen_ellers","alle","prosent","92","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","norskfodte_m_innvf","0","personer","123","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","norskfodte_m_innvf","0","prosent","0.6","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","norskfodte_m_innvf","1","personer","109","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","norskfodte_m_innvf","1","prosent","0.6","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","norskfodte_m_innvf","alle","personer","232","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","norskfodte_m_innvf","alle","prosent","1.2","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","personer","8822","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","bef_u_innv_og_norskf","0","prosent","45.6","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","personer","8747","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","bef_u_innv_og_norskf","1","prosent","45.2","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","personer","17569","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","bef_u_innv_og_norskf","alle","prosent","90.8","befolkning_hovedgruppe","NULL","23","NULL"
"2014","NULL","alle","0","personer","18078","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","alle","0","prosent","49.9","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","alle","1","personer","18141","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","alle","1","prosent","50.1","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","alle","alle","personer","36219","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","alle","alle","prosent","100","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","innvandrere","0","personer","1885","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","innvandrere","0","prosent","5.2","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","innvandrere","1","personer","1956","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","innvandrere","1","prosent","5.4","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","innvandrere","alle","personer","3841","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","innvandrere","alle","prosent","10.6","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","befolkningen_ellers","0","personer","16193","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","befolkningen_ellers","0","prosent","44.7","befolkning_hovedgruppe","NULL","24","NULL"
"2014","NULL","befolkningen_ellers","1","personer","16185","befolkning_hovedgruppe","NULL","24","NULL"
